original_id,new_id
56540,640
56543,641
56548,642
56577,643
56662,644
56671,645
56753,646
56825,647
56832,648
56861,649
56955,650
57002,651
57213,652
57307,653
57424,654
57630,655
57787,656
57840,657
58014,658
58020,659
58030,660
58123,661
58164,662
58200,663
58442,664
58452,665
58502,666
58511,667
58561,668
58845,669
58867,670
58881,671
58950,672
58981,673
58992,674
59011,675
59253,676
59258,677
59335,678
59339,679
59374,680
59445,681
59447,682
59624,683
59701,684
59753,685
59797,686
59834,687
59872,688
59883,689
60000,690
60005,691
60013,692
60026,693
60076,694
60209,695
60251,696
60398,697
60430,698
60470,699
60514,700
60618,701
60656,702
60692,703
60772,704
60801,705
60802,706
60847,707
60950,708
61065,709
61091,710
61099,711
61164,712
61185,713
61208,714
61242,715
61272,716
61302,717
61339,718
61372,719
61449,720
61515,721
61558,722
61593,723
61599,724
61715,725
61914,726
61930,727
61952,728
61974,729
62002,730
62294,731
62302,732
62401,733
62571,734
62636,735
62665,736
62671,737
62729,738
62792,739
62962,740
63248,741
63339,742
63389,743
63427,744
63487,745
63499,746
63605,747
63642,748
63655,749
63785,750
63922,751
63947,752
63950,753
64117,754
64208,755
64213,756
64265,757
64313,758
64332,759
64417,760
64419,761
64498,762
64568,763
64583,764
64611,765
64628,766
64804,767
64810,768
64818,769
64988,770
65013,771
65043,772
65132,773
65244,774
65327,775
65373,776
65427,777
65841,778
65963,779
65966,780
66048,781
66058,782
66089,783
66210,784
66228,785
66417,786
66449,787
66455,788
66588,789
66701,790
66809,791
66872,792
66882,793
66897,794
67034,795
67054,796
67087,797
67147,798
67176,799
67277,800
67313,801
67315,802
67451,803
67494,804
67544,805
67792,806
67867,807
67901,808
68007,809
68186,810
68354,811
68356,812
68562,813
68589,814
68708,815
68746,816
68814,817
68856,818
68873,819
69038,820
69184,821
69455,822
69520,823
69554,824
69609,825
69656,826
69674,827
69746,828
69896,829
69993,830
70129,831
70176,832
70248,833
70274,834
70278,835
70316,836
70421,837
70452,838
70541,839
70574,840
70609,841
70637,842
70687,843
70904,844
71074,845
71159,846
71209,847
71444,848
71460,849
71465,850
71755,851
71781,852
71989,853
72065,854
72117,855
72242,856
72340,857
72365,858
72369,859
72395,860
72449,861
72498,862
72532,863
72628,864
72746,865
72796,866
72971,867
72977,868
73062,869
73094,870
73095,871
73152,872
73388,873
73555,874
73597,875
73812,876
73873,877
73929,878
73932,879
74120,880
74188,881
74220,882
74249,883
