original_id,new_id
117137,1511
117146,1512
117153,1513
117168,1514
117178,1515
117266,1516
117349,1517
117506,1518
117618,1519
117648,1520
117653,1521
117685,1522
117915,1523
118064,1524
118071,1525
118110,1526
118567,1527
118662,1528
118732,1529
118785,1530
118799,1531
119012,1532
119015,1533
119113,1534
119213,1535
119222,1536
119250,1537
119274,1538
119280,1539
119433,1540
119479,1541
119507,1542
119705,1543
119863,1544
119864,1545
120135,1546
120218,1547
120221,1548
120310,1549
120576,1550
120648,1551
120656,1552
120707,1553
120781,1554
120787,1555
120817,1556
120993,1557
121108,1558
121374,1559
121407,1560
121498,1561
121590,1562
121593,1563
121597,1564
121703,1565
121792,1566
121805,1567
121819,1568
121877,1569
121919,1570
121941,1571
122016,1572
122132,1573
122170,1574
122177,1575
122207,1576
122235,1577
122383,1578
122782,1579
122852,1580
122959,1581
122975,1582
122981,1583
123048,1584
123112,1585
123222,1586
123437,1587
123458,1588
123459,1589
123663,1590
123694,1591
123703,1592
123710,1593
123714,1594
123771,1595
123854,1596
123871,1597
123885,1598
123915,1599
123919,1600
123943,1601
123946,1602
124148,1603
124260,1604
124321,1605
124472,1606
124495,1607
124510,1608
124519,1609
124617,1610
124930,1611
125078,1612
125147,1613
125230,1614
125253,1615
125377,1616
125428,1617
125473,1618
125514,1619
125674,1620
125735,1621
125746,1622
125899,1623
125905,1624
126280,1625
126430,1626
126474,1627
126591,1628
126610,1629
126672,1630
126701,1631
126870,1632
126900,1633
127112,1634
127135,1635
127256,1636
127276,1637
127303,1638
127307,1639
127338,1640
127379,1641
127425,1642
127449,1643
127507,1644
127543,1645
127595,1646
127605,1647
127610,1648
127811,1649
127866,1650
127913,1651
127963,1652
128050,1653
128221,1654
128306,1655
128322,1656
128640,1657
128890,1658
128948,1659
128977,1660
129005,1661
129030,1662
129131,1663
129303,1664
129308,1665
129738,1666
129810,1667
129860,1668
129899,1669
129937,1670
129961,1671
129989,1672
130109,1673
130357,1674
130393,1675
130406,1676
130418,1677
130438,1678
130540,1679
130580,1680
130593,1681
130616,1682
130620,1683
130855,1684
130934,1685
131223,1686
131418,1687
131459,1688
131501,1689
131502,1690
131639,1691
131941,1692
132005,1693
132173,1694
132315,1695
132429,1696
132479,1697
132533,1698
132631,1699
132693,1700
132818,1701
132876,1702
132931,1703
132976,1704
133000,1705
133107,1706
133110,1707
133184,1708
133208,1709
133286,1710
133307,1711
133427,1712
133456,1713
133574,1714
133680,1715
133705,1716
133828,1717
133928,1718
134119,1719
134180,1720
134266,1721
134307,1722
134331,1723
134407,1724
134440,1725
134508,1726
134595,1727
134642,1728
134659,1729
134851,1730
134983,1731
135003,1732
135280,1733
135285,1734
135426,1735
135538,1736
135572,1737
135611,1738
135632,1739
135755,1740
135948,1741
136074,1742
136079,1743
136099,1744
136175,1745
136521,1746
136594,1747
136626,1748
136714,1749
136750,1750
136801,1751
136826,1752
136868,1753
136968,1754
137146,1755
137290,1756
137330,1757
137410,1758
137550,1759
137573,1760
137590,1761
137615,1762
137664,1763
137712,1764
137816,1765
137817,1766
137869,1767
137891,1768
138049,1769
138075,1770
138104,1771
138376,1772
138415,1773
138448,1774
138452,1775
138486,1776
138502,1777
138688,1778
138705,1779
138770,1780
138839,1781
139022,1782
139195,1783
139219,1784
139221,1785
139240,1786
139299,1787
139303,1788
139349,1789
139354,1790
139377,1791
139394,1792
139543,1793
139649,1794
139710,1795
139729,1796
139740,1797
139776,1798
139797,1799
139859,1800
140022,1801
140049,1802
140056,1803
140124,1804
140131,1805
140134,1806
140216,1807
140335,1808
140365,1809
140656,1810
140730,1811
141024,1812
141053,1813
141177,1814
141210,1815
141248,1816
141459,1817
141521,1818
141655,1819
141875,1820
141907,1821
141948,1822
142056,1823
142168,1824
142187,1825
142198,1826
142204,1827
142215,1828
142250,1829
142361,1830
142461,1831
142623,1832
142624,1833
142627,1834
142669,1835
